restuarant_name,number_of_reviews,food_overall_rating,service_overall_rating,ambiance_overall_rating,overall_rating,noise_level,one_star_percent,two_star_percent,three_star_percent,four_star_percent,five_star_percent,loved_for_array,filters_array
Zieme and Sons,223,2.65,4.09,3.35,3.31,do not recall,0.2213060250819432,0.07415112649376142,0.11899994483938427,0.34211985828874747,0.008715659815592414,"{true,false,true,true}","{true,false,false,true}"
Goyette - Kassulke,228,0.18,4.44,2.31,1.84,quiet,0.011556128153169367,0.11587802303392822,0.002641664180795156,0.6735692187837791,0.1917807062102046,"{false,false,false,true}","{true,false,false,false}"
Metz - Feil,153,0.25,2.41,1.70,2.23,moderate,0.000407903872346872,0.0028513551975597046,0.04504359371617608,0.05115365820041931,0.8987824821921035,"{false,false,true,true}","{false,true,true,true}"
Windler - Anderson,261,4.50,4.21,4.55,4.29,do not recall,0.017223673663083,0.028853727774071386,0.003565504037801367,0.7359921082819022,0.16414598472402653,"{true,false,true,false}","{true,true,true,true}"
Auer - Kulas,13,1.70,4.15,0.66,4.31,moderate,0.002340679942146772,0.004810428150584317,0.10674462550312544,0.24848125869513363,0.6366327557953337,"{true,false,true,false}","{true,true,false,true}"
Hoeger - Hermann,181,2.83,2.75,2.34,4.08,quiet,0.005537136444585456,0.0009358869293030881,0.04233145880657814,0.07597020360633683,0.842384239328908,"{false,true,true,false}","{true,true,true,true}"
Koch Inc,276,0.22,1.15,4.45,0.29,quiet,0.006423843089652914,0.003801850139191613,0.05422196848118137,0.17548821210409157,0.7160941045619058,"{false,true,false,false}","{true,false,false,true}"
Quitzon - Green,153,4.70,4.19,3.11,0.20,do not recall,0.002231465811801549,0.026003736201522968,0.03168043264730047,0.03692445295514114,0.9031144876908448,"{false,false,true,false}","{false,false,false,false}"
"Watsica, Lesch and Terry",276,4.25,4.47,2.48,2.19,moderate,0.004116858487799098,0.005421989888444545,0.015918040745228915,0.24209424952600148,0.7305589174995852,"{true,true,false,true}","{false,true,false,true}"
Hyatt - Abbott,148,2.04,1.87,2.24,0.72,quiet,0.00004273154034573812,0.0052176827401333335,0.03475059517807051,0.007639447808696033,0.9519221665610711,"{false,true,false,true}","{false,true,false,false}"
Bahringer - Swift,47,4.53,2.07,2.68,4.48,quiet,0.007774276328252325,0.006105419689835344,0.03213496887197482,0.02272686075014846,0.9311022691454387,"{true,true,false,false}","{false,true,true,false}"
Moore - Halvorson,119,1.22,3.30,4.34,4.36,quiet,0.016734943456888852,0.02134696750589524,0.09550163864296245,0.3167924384437108,0.5446876769116791,"{false,true,false,false}","{false,true,false,true}"
"Gusikowski, Barton and Gottlieb",24,2.26,4.68,1.04,3.26,do not recall,0.08968788423789409,0.012411928444036375,0.011038318574617368,0.31796993770567383,0.5631714370352348,"{false,false,false,true}","{true,true,true,true}"
Olson Group,368,4.58,4.90,0.87,3.37,do not recall,0.00247948070332665,0.008416148556881773,0.06470995722785965,0.0075434771608438,0.8907483032536632,"{false,true,false,true}","{true,false,true,true}"
"Stracke, Shields and Stiedemann",322,0.39,4.85,4.88,4.34,quiet,0.03869877229686537,0.3313628390714634,0.33730415853509316,0.19454067857259363,0.07653745529266276,"{false,true,false,false}","{true,false,false,true}"
"Auer, Beatty and Schuppe",71,1.65,2.65,2.59,2.88,quiet,0.006753549799989288,0.002497614856568329,0.028105065122291318,0.68214205792615,0.278433171770208,"{true,true,true,true}","{true,true,true,false}"
Armstrong Group,268,0.24,2.68,2.92,2.73,moderate,0.004324607188958693,0.06421044133090206,0.007659998290387215,0.05523989492276572,0.8648442426640643,"{false,false,false,false}","{false,false,true,true}"
Gutmann Inc,147,0.34,3.57,0.38,2.73,do not recall,0.010439453326075513,0.030007255852259614,0.32033302796805807,0.44372133446689394,0.16076678611289674,"{false,true,true,true}","{true,true,true,false}"
Christiansen Group,141,4.52,0.74,2.96,1.64,do not recall,0.006216311946044966,0.01970874710652615,0.02217413524093135,0.8149556712806203,0.11505520939417324,"{true,false,false,true}","{true,true,true,true}"
Schneider Inc,186,4.12,1.12,2.25,1.22,moderate,0.007614279258677906,0.020088413839589946,0.014586701595434789,0.22233426877009227,0.7220971326122358,"{true,true,false,false}","{false,true,false,false}"
"Langworth, Wolf and Harber",166,1.50,4.41,4.62,3.63,do not recall,0.007950671240988898,0.08689083376590553,0.4923170336700591,0.23159973679836024,0.17585342175858143,"{true,true,true,false}","{true,false,true,false}"
"Kulas, Veum and Hodkiewicz",286,0.69,4.84,4.32,3.70,energetic,0.005930165856420161,0.051691587015636406,0.2954986403675794,0.08456123514369163,0.5330825397039061,"{false,false,false,true}","{false,true,true,false}"
"Gaylord, Haag and Pouros",308,3.47,3.37,2.61,3.94,quiet,0.02520032407338544,0.16462999570874173,0.19565077977720916,0.029158766462494014,0.5608802655502634,"{false,true,false,false}","{false,true,false,false}"
"Kuphal, Bartoletti and Hoeger",27,1.73,4.84,3.15,2.22,quiet,0.1916139393343915,0.007777215335926982,0.11958136853509178,0.239313556532465,0.3560312931365319,"{false,false,true,false}","{true,false,true,false}"
"Volkman, Dickinson and Wilderman",331,2.66,0.08,2.60,2.80,do not recall,0.005459033861697637,0.1947794034467189,0.04488259693977678,0.47334382013689486,0.2041801869780151,"{false,true,false,false}","{false,false,false,false}"
Luettgen - Block,242,3.91,1.32,4.34,0.60,quiet,0.012932893082848788,0.00036030472163252824,0.02431636748377374,0.315695624693455,0.6434489490199886,"{true,true,true,true}","{true,false,true,false}"
"Turner, Douglas and Heaney",350,0.38,0.99,2.15,1.38,moderate,0.008718333230033914,0.04450432743466188,0.18227382639888035,0.634254143359718,0.11585753456189574,"{false,true,true,false}","{false,true,false,true}"
"Cassin, Ledner and Wisozk",314,1.12,1.14,3.76,4.65,quiet,0.002115870470752592,0.00028778036084026133,0.0003733771785595353,0.000047351608114303015,0.996118120556206,"{false,false,false,false}","{false,false,true,true}"
Schumm and Sons,352,4.67,1.26,1.36,3.04,quiet,0.5751099238254989,0.15694832373353543,0.11702923681710477,0.01831246733332722,0.03630257007320559,"{false,false,false,false}","{true,false,false,true}"
Ullrich - Reilly,141,4.21,1.10,1.38,2.22,moderate,0.05962103132335329,0.00532148575550189,0.08563093274055335,0.08600339853177155,0.700986680386475,"{true,true,false,true}","{true,false,true,true}"
"Wilderman, Borer and Jast",206,4.94,3.67,0.43,2.75,energetic,0.0003193598630380273,0.002315461162013226,0.003321258824299282,0.001604373747723366,0.9923240597951577,"{false,true,true,false}","{false,true,false,false}"
"Wehner, Vandervort and Quigley",79,0.97,1.18,4.40,0.95,moderate,0.012780772560539845,0.017936387963463984,0.03603895471111352,0.11767000263028943,0.8144076491427825,"{false,false,true,true}","{true,true,false,true}"
"Nader, Franecki and Marks",87,1.27,2.45,0.80,2.68,moderate,0.024863524041888435,0.013957215072043084,0.017641673251609872,0.1193555921871821,0.8238730090924697,"{true,false,true,false}","{true,false,false,true}"
Nolan - Witting,201,4.77,3.62,0.04,3.39,energetic,0.04981376693985742,0.3981268242726064,0.13367534564726677,0.32762209792385877,0.011957758941423702,"{true,false,false,true}","{false,false,true,false}"
Hintz - Osinski,318,0.14,4.16,0.22,3.14,moderate,0.0015183447619623938,0.0015563115342775225,0.03260066718052234,0.08301727058811847,0.8812182839190812,"{false,true,false,true}","{false,false,false,false}"
"Hagenes, Robel and Gorczany",89,4.38,3.51,0.46,1.07,energetic,0.24261772681377541,0.027000227174382496,0.45286931970560834,0.12089827420961305,0.12210936220237523,"{true,false,false,true}","{true,false,false,true}"
Bosco - Hoppe,367,1.72,2.64,0.81,3.47,energetic,0.23499833738140358,0.4101696807526399,0.12169592066645878,0.09079438562588085,0.0413339559500141,"{false,false,true,true}","{true,false,true,true}"
Senger LLC,211,0.75,0.78,3.36,4.48,energetic,0.3147652505173755,0.026113453927603412,0.06836587773106773,0.3130346296011197,0.2451977357971129,"{false,false,false,false}","{true,true,true,false}"
Wehner - Parisian,161,4.01,0.86,3.17,2.63,quiet,0.010071559450470136,0.04755933177382201,0.20661506329281462,0.5501351257382423,0.18487997449327875,"{true,false,false,false}","{false,true,true,false}"
Gleason - Stark,9,3.04,1.70,3.84,0.27,do not recall,0.018663566482403398,0.02500918639567891,0.24930678173237147,0.27715108863579857,0.23419881149010036,"{false,false,false,false}","{false,false,true,false}"
Brakus - Tremblay,375,0.64,3.04,1.43,1.21,moderate,0.005036476091711378,0.008803409383253451,0.0008171926841525697,0.00483110186898392,0.9703089247131054,"{false,false,true,false}","{false,true,true,false}"
Reilly Group,42,1.86,2.38,0.82,4.71,moderate,0.002790691610724941,0.032716344649612566,0.5734928648667393,0.04888753075818289,0.30383690785608675,"{false,false,true,true}","{true,false,false,true}"
Reynolds - Pollich,365,0.92,0.47,4.31,3.71,do not recall,0.00017405362690105317,0.00015128182564850607,0.005386704063462177,0.03125284402501475,0.9624434782991427,"{false,true,true,false}","{true,false,false,true}"
Stark Inc,174,4.50,2.28,4.35,1.85,do not recall,0.0013748391781253212,0.020976859163813488,0.3859635849716438,0.32184590145065334,0.2691905543293105,"{true,false,false,true}","{false,false,false,false}"
D'Amore - Yundt,156,3.15,2.78,0.15,0.03,energetic,0.022538528857572678,0.43204062708340024,0.34265343606853615,0.04556114285993898,0.058121185610158665,"{true,false,true,false}","{false,false,false,false}"
"Gottlieb, Hand and Daugherty",279,3.43,2.42,4.29,1.40,energetic,0.026915114274494972,0.009446025994093932,0.5296779147364397,0.2585796797859213,0.1748159301131147,"{false,true,true,false}","{true,false,false,true}"
Farrell LLC,193,0.06,1.13,2.32,0.88,energetic,0.050389715618822314,0.0075160735957123985,0.010146028220034672,0.8187898330195528,0.01972129826621205,"{false,true,true,false}","{false,true,false,false}"
"Purdy, Gerlach and Thompson",136,3.99,3.97,4.70,3.44,energetic,0.000012896681084069393,0.04465059880411928,0.01806055568680218,0.1112057099382833,0.8260645305338163,"{false,false,false,true}","{true,true,true,false}"
Emard - DuBuque,356,3.02,0.11,2.11,4.36,moderate,0.0043154370444559624,0.04600990241292295,0.03506577880693603,0.7915811562619959,0.042035700350110394,"{true,true,true,true}","{false,true,false,false}"
Kunde and Sons,206,1.45,2.27,3.05,4.98,energetic,0.048052102454769235,0.027533565284838885,0.3413416211051318,0.38930818067357775,0.18174726154099918,"{true,false,true,false}","{true,false,true,true}"
Bayer Inc,393,4.68,0.73,2.31,0.71,moderate,0.00026644863199749575,0.0006935964032167669,0.0021226934204620945,0.07470371776264954,0.922053715710542,"{true,true,true,false}","{false,true,true,false}"
"Greenfelder, Mills and Hintz",76,3.95,2.27,3.15,1.87,quiet,0.0006989866089073025,0.007719414945213766,0.15439419079074856,0.1224679666987783,0.6294512269990515,"{true,true,false,true}","{false,true,true,false}"
Gottlieb Inc,370,2.92,3.44,3.61,1.04,quiet,0.013102694784598632,0.16786955762186162,0.393826331052339,0.14995719188443216,0.2297701035627855,"{false,false,true,true}","{true,true,false,true}"
"Johnson, Barton and Littel",32,3.60,1.52,0.51,0.03,do not recall,0.08141015654794566,0.024342984042563978,0.06436006481610525,0.23646151804497084,0.02063623535246184,"{false,true,true,true}","{true,false,false,false}"
O'Conner LLC,50,0.46,1.15,4.28,1.06,do not recall,0.00016685647066641259,0.000024048158085496812,0.011240828318742412,0.1576928000654251,0.8306936716634019,"{false,false,true,false}","{false,true,true,true}"
"Dibbert, Collier and Kirlin",257,2.66,3.84,0.68,3.71,quiet,0.006395444403724757,0.11803853293879507,0.04006266155945232,0.015976103400548686,0.7882280992251938,"{true,false,true,true}","{true,true,false,false}"
"Corwin, Schulist and Pagac",222,1.02,2.85,1.21,4.51,do not recall,0.03297987505840388,0.03155471847707091,0.33509990055054745,0.3433630439969396,0.21389694033547046,"{true,true,false,false}","{true,true,true,false}"
"Huels, Kemmer and Rath",49,0.00,2.31,2.05,3.77,moderate,0.03787760384097879,0.12480096084957464,0.1468774028190438,0.22406317016784633,0.42333170153374433,"{false,true,true,true}","{false,true,false,true}"
Yost - Sauer,319,1.50,1.62,0.93,1.59,moderate,0.09186663758315139,0.053817128357841276,0.03124673350530437,0.7173455713125231,0.04838935462359473,"{false,false,false,true}","{false,false,true,false}"
White - Cronin,261,3.87,4.40,3.09,0.75,do not recall,0.006659239018039074,0.017896394863212046,0.030972546487636216,0.142971762514661,0.7997746491588018,"{true,true,true,false}","{true,true,true,false}"
"Medhurst, Lubowitz and Johnson",179,4.87,2.45,2.98,3.30,do not recall,0.02110634884220365,0.13804468275532394,0.12369962865656099,0.6198561506328564,0.0860408448011043,"{true,false,false,false}","{false,false,true,false}"
VonRueden - Price,97,3.51,2.04,3.07,4.46,quiet,0.006801653265408561,0.13830199410702623,0.24418573741920643,0.39085753903700954,0.10954796586263305,"{true,true,true,false}","{true,false,true,false}"
Heidenreich - Gorczany,16,3.70,4.13,3.43,0.61,energetic,0.08500374304255122,0.09192283455997557,0.04803631355045277,0.6489035514448829,0.11326172355167219,"{false,true,true,false}","{false,true,false,false}"
Legros - Stoltenberg,378,0.30,4.21,3.01,3.03,do not recall,0.008312259119504894,0.040849251280422286,0.06119182986949998,0.758359746584918,0.08864419327099804,"{true,true,false,true}","{true,true,true,false}"
"Botsford, Pfannerstill and Sauer",267,0.80,1.15,0.56,4.36,quiet,0.01683122145129769,0.24308897486448808,0.15609713364278777,0.06685993250718963,0.475268643978348,"{true,false,false,false}","{true,true,true,true}"
Breitenberg LLC,267,0.66,1.75,2.06,3.78,energetic,0.01771378882718234,0.033707645078236516,0.01708027630620495,0.009926919485919007,0.8851106856839646,"{true,true,false,true}","{true,true,true,false}"
Corkery LLC,203,4.58,0.03,1.84,2.28,energetic,0.008004700755998462,0.026800409789497794,0.1388441216675171,0.054796502536146645,0.701998465935814,"{false,true,false,false}","{true,false,false,true}"
Sawayn - Lowe,338,1.24,1.81,0.75,0.16,quiet,0.003871156409706372,0.030337057150962462,0.0402884329371689,0.11601296744361814,0.8058063200673637,"{false,true,true,true}","{true,false,false,false}"
Johns and Sons,230,0.09,0.21,2.55,3.54,quiet,0.008112581514876751,0.021829311409767356,0.014320237779422772,0.00044788402014966856,0.9515129151341488,"{true,false,false,false}","{false,true,false,true}"
Mueller - Kessler,276,0.97,3.28,1.94,0.10,moderate,0.11302054453376946,0.014743257271796997,0.09298923457338451,0.6801111373524753,0.08025267848053619,"{false,true,true,true}","{true,false,false,false}"
"Hand, Stracke and Monahan",274,1.24,3.49,0.23,1.11,quiet,0.004841689657237198,0.007872584542083338,0.22956605402582622,0.579654206694498,0.1763130443401224,"{true,false,true,false}","{false,false,true,false}"
Morissette and Sons,63,2.52,2.21,3.06,0.59,energetic,0.004102103780527171,0.0003705123871271497,0.010155998566171463,0.3804797341924138,0.5948480857734997,"{false,false,false,false}","{false,true,true,false}"
O'Hara and Sons,212,3.70,3.89,1.33,3.02,moderate,0.000013710037322679824,0.000006558848001822691,0.00019055829816353134,0.0028937711285430307,0.9968945096774338,"{true,true,false,true}","{false,false,true,false}"
"Gislason, Ryan and Purdy",16,1.50,3.77,0.89,1.59,moderate,0.08138162471709409,0.12196357059019465,0.04550915647379427,0.43121710889247317,0.09701570987644392,"{false,false,true,false}","{false,false,true,false}"
Casper and Sons,208,4.80,2.33,2.12,4.92,do not recall,0.008033793170674396,0.07176021750895298,0.03230482792023021,0.3936343599685403,0.4915558531633819,"{false,false,false,false}","{true,false,false,false}"
Davis - Thompson,165,3.10,1.13,4.45,4.00,moderate,0.014817460518609061,0.08696498582322931,0.35998620273377413,0.23559224391950997,0.19798818956878272,"{true,false,false,true}","{false,false,true,false}"
Bayer and Sons,266,2.53,2.43,4.20,1.76,energetic,0.00043048178373555315,0.03564901078457625,0.04929598424100705,0.003276888063144195,0.9058193934365262,"{true,true,true,false}","{false,true,true,true}"
Weimann - Rice,240,1.75,3.99,1.40,1.50,moderate,0.07546146068707846,0.12619987974399574,0.11137120829564612,0.10172063091740043,0.5582867344489351,"{false,false,true,true}","{true,false,true,false}"
Shields Group,11,0.76,2.73,1.87,4.48,quiet,0.024723005017371402,0.011553368654491504,0.18216328873867169,0.06882408710119889,0.6992259449507328,"{true,false,false,false}","{true,false,false,true}"
Hegmann Inc,376,3.68,3.18,3.66,3.06,quiet,0.0009148844415236879,0.20891716523433282,0.16322533725262128,0.6124915973230178,0.0032230257646272964,"{true,false,true,true}","{true,false,true,true}"
Kirlin Group,164,4.13,1.78,2.41,3.86,moderate,0.00044466379879524797,0.11098567465056355,0.10929135403502048,0.687093358603004,0.09211048110320696,"{true,false,false,false}","{false,false,true,false}"
Tremblay - Abernathy,298,2.94,2.15,3.34,0.48,do not recall,0.04541363429545053,0.09790758959926239,0.01892911134203845,0.22033898064082855,0.5185126357248764,"{false,false,false,false}","{false,false,false,false}"
